species,pi,xi,kernel,TL,OI,FT
species072,0.2,0.055,Exponential,1.0000000000000018,0,basal
species073,0.2,0.055,Exponential,1.0000000000000016,0,basal
species074,0.2,0.055,Exponential,1.0000000000000018,0,basal
species075,0.2,0.055,Exponential,1.0000000000000016,0,basal
species076,0.2,0.055,Exponential,1.0000000000000009,0,basal
species077,0.2,0.055,Exponential,0.9999999999999992,0,basal
species078,0.2,0.055,Exponential,1.0000000000000013,0,basal
species079,0.2,0.055,Exponential,0.9999999999999998,0,basal
species080,0.2,0.055,Exponential,1.0000000000000016,0,basal
species081,0.2,0.055,Exponential,1.0000000000000004,0,basal
species082,0.2,0.055,Exponential,0.9999999999999996,0,basal
species083,0.2,0.055,Exponential,1.0000000000000009,0,basal
species084,0.2,0.055,Exponential,0.9999999999999994,0,basal
species085,0.2,0.055,Exponential,1.0000000000000016,0,basal
species086,0.2,0.055,Exponential,1.000000000000001,0,basal
species087,0.2,0.055,Exponential,0.9999999999999997,0,basal
species088,0.2,0.055,Exponential,1.0000000000000002,0,basal
species089,0.2,0.055,Exponential,1.0000000000000018,0,basal
species090,0.2,0.055,Exponential,1.0000000000000013,0,basal
species091,0.2,0.055,Exponential,1.000000000000002,0,basal
species092,0.2,0.055,Exponential,1.0000000000000024,0,basal
species093,0.2,0.055,Exponential,1.000000000000001,0,basal
species094,0.2,0.055,Exponential,1,0,basal
species095,0.2,0.055,Exponential,1.0000000000000016,0,basal
species096,0.2,0.055,Exponential,1.0000000000000033,0,basal
species097,0.2,0.055,Exponential,1.0000000000000007,0,basal
species098,0.2,0.055,Exponential,1.0000000000000002,0,basal
species099,0.2,0.055,Exponential,1.0000000000000013,0,basal
species100,0.2,0.055,Exponential,1.0000000000000024,0,basal
species101,0.2,0.055,Exponential,1.0000000000000007,0,basal
species102,0.2,0.055,Exponential,1.0000000000000027,0,basal
species103,0.2,0.055,Exponential,1.0000000000000013,0,basal
species104,0.2,0.055,Exponential,1.0000000000000016,0,basal
species105,0.2,0.055,Exponential,1.0000000000000013,0,basal
species106,0.2,0.055,Exponential,1.000000000000002,0,basal
species107,0.2,0.055,Exponential,1.000000000000002,0,basal
species108,0.2,0.055,Exponential,1.000000000000002,0,basal
species109,0.2,0.055,Exponential,1.0000000000000027,0,basal
species110,0.2,0.055,Exponential,1.0000000000000007,0,basal
species111,0.2,0.055,Exponential,1.0000000000000018,0,basal
species112,0.2,0.055,Exponential,1.0000000000000009,0,basal
species113,0.2,0.055,Exponential,1,0,basal
species114,0.2,0.055,Exponential,1.000000000000002,0,basal
species115,0.2,0.055,Exponential,1.0000000000000018,0,basal
species116,0.2,0.055,Exponential,1.0000000000000018,0,basal
species117,0.2,0.055,Exponential,1.0000000000000029,0,basal
species118,0.2,0.055,Exponential,1.0000000000000018,0,basal
species119,0.2,0.055,Exponential,1.0000000000000022,0,basal
species120,0.2,0.055,Exponential,1.0000000000000022,0,basal
species121,0.2,0.055,Exponential,1.0000000000000027,0,basal
species122,0.2,0.055,Exponential,1.0000000000000013,0,basal
species123,0.2,0.055,Exponential,1.000000000000001,0,basal
species124,0.2,0.055,Exponential,1.0000000000000022,0,basal
species125,0.2,0.055,Exponential,1.0000000000000007,0,basal
species126,0.2,0.055,Exponential,1.0000000000000042,0,basal
species127,0.2,0.055,Exponential,1.000000000000002,0,basal
species128,0.2,0.055,Exponential,1.0000000000000027,0,basal
species129,0.2,0.055,Exponential,1.000000000000001,0,basal
species130,0.2,0.055,Exponential,1.0000000000000022,0,basal
species131,0.2,0.055,Exponential,1.0000000000000004,0,basal
species132,0.2,0.055,Exponential,1.0000000000000009,0,basal
species133,0.2,0.055,Exponential,0.9999999999999996,0,basal
species134,0.2,0.055,Exponential,1.000000000000002,0,basal
species135,0.2,0.055,Exponential,0.9999999999999986,0,basal
species136,0.2,0.055,Exponential,0.9999999999999982,0,basal
species137,0.2,0.055,Exponential,0.9999999999999984,0,basal
species138,0.2,0.055,Exponential,0.9999999999999967,0,basal
species139,0.2,0.055,Exponential,0.9999999999999999,0,basal
species140,0.2,0.055,Exponential,0.9999999999999972,0,basal
species141,0.2,0.055,Exponential,0.9999999999999973,0,basal
species142,0.2,0.055,Exponential,0.9999999999999978,0,basal
species143,0.2,0.055,Exponential,0.9999999999999988,0,basal
species144,0.2,0.055,Exponential,0.9999999999999971,0,basal
species145,0.2,0.055,Exponential,0.9999999999999982,0,basal
species146,0.2,0.055,Exponential,0.9999999999999971,0,basal
species147,0.2,0.055,Exponential,0.999999999999996,0,basal
species148,0.2,0.055,Exponential,0.9999999999999977,0,basal
species149,0.2,0.055,Exponential,0.9999999999999952,0,basal
species150,0.2,0.055,Exponential,0.9999999999999948,0,basal
species151,0.2,0.055,Exponential,1.9999999999999971,4.775667138661763e-29,herbivore
species152,0.2,0.055,Exponential,1.9999999999999936,8.393675546646609e-29,herbivore
species153,0.2,0.055,Exponential,1.9999999999999964,5.0076941267367666e-29,herbivore
species154,0.2,0.055,Exponential,1.9999999999999947,6.751293494011013e-29,herbivore
species155,0.2,0.055,Exponential,1.9999999999999947,6.751293494011013e-29,herbivore
species156,0.2,0.055,Exponential,1.9999999999999967,4.559608079950581e-29,herbivore
species157,0.2,0.055,Exponential,1.9999999999999918,1.0894012225353976e-28,herbivore
species158,0.2,0.055,Exponential,1.9999999999999938,7.674921872344143e-29,herbivore
species159,0.2,0.055,Exponential,1.9999999999999953,5.723387564768981e-29,herbivore
species160,0.2,0.055,Exponential,1.9999999999999962,4.6148010785382216e-29,herbivore
species161,0.2,0.055,Exponential,1.999999999999995,5.99840675908836e-29,herbivore
species162,0.2,0.055,Exponential,1.9999999999999951,5.614436735123102e-29,herbivore
species163,0.2,0.055,Exponential,1.9999999999999931,8.24109703047619e-29,herbivore
species164,0.2,0.055,Exponential,1.9999999999999953,5.073646141740573e-29,herbivore
species165,0.2,0.055,Exponential,1.9999999999999947,5.815478800688793e-29,herbivore
species166,0.2,0.055,Exponential,1.9999999999999982,2.828744272557752e-29,herbivore
species167,0.2,0.055,Exponential,1.9999999999999964,3.935121692130221e-29,herbivore
species168,0.2,0.055,Exponential,2.024390243902434,0.023795359904818403,omnivore
species169,0.2,0.055,Exponential,2.0851063829787195,0.07786328655500153,omnivore
species170,0.2,0.055,Exponential,2.119999999999998,0.10559999999999906,omnivore
species171,0.2,0.055,Exponential,2.1346153846153832,0.11649408284023556,omnivore
species172,0.2,0.055,Exponential,2.137254901960779,0.11841599384851866,omnivore
species173,0.2,0.055,Exponential,2.166666666666662,0.1388888888888876,omnivore
species174,0.2,0.055,Exponential,2.200000000000001,0.1599999999999987,omnivore
species175,0.2,0.055,Exponential,2.2000000000000015,0.1599999999999987,omnivore
species176,0.2,0.055,Exponential,2.228070175438597,0.176054170514003,omnivore
species177,0.2,0.055,Exponential,2.2321428571428577,0.1782525510204071,omnivore
species178,0.2,0.055,Exponential,2.2586206896551757,0.1917360285374543,omnivore
species179,0.2,0.055,Exponential,2.2833333333333363,0.20305555555555455,omnivore
species180,0.2,0.055,Exponential,2.2907159716758483,0.20660318142228554,omnivore
species181,0.2,0.055,Exponential,2.295481807277095,0.20858190110601005,omnivore
species182,0.2,0.055,Exponential,2.2861014324429014,0.20464399212876497,omnivore
species183,0.2,0.055,Exponential,2.31122302502895,0.2182360938331215,omnivore
species184,0.2,0.055,Exponential,2.3112230250289474,0.2182360938331215,omnivore
species185,0.2,0.055,Exponential,2.3112230250289483,0.2182360938331215,omnivore
species186,0.2,0.055,Exponential,2.335841297215784,0.23141856363999394,omnivore
species187,0.2,0.055,Exponential,2.335841297215787,0.23141856363999394,omnivore
species188,0.2,0.055,Exponential,2.353254232539167,0.2397344789593522,omnivore
species189,0.2,0.055,Exponential,2.367155402536962,0.24974681360390308,omnivore
species190,0.2,0.055,Exponential,2.3671554025369606,0.24974681360390308,omnivore
species191,0.2,0.055,Exponential,2.3671554025369597,0.24974681360390308,omnivore
species192,0.2,0.055,Exponential,2.3739192295282563,0.2548583753251096,omnivore
species193,0.2,0.055,Exponential,2.3855168461176435,0.2612331870965939,omnivore
species194,0.2,0.055,Exponential,2.3855168461176457,0.2612331870965938,omnivore
species195,0.2,0.055,Exponential,2.401806290319797,0.265726007940352,omnivore
species196,0.2,0.055,Exponential,2.401806290319799,0.265726007940352,omnivore
species197,0.2,0.055,Exponential,2.4025252338156875,0.2692369705331491,omnivore
species198,0.2,0.055,Exponential,2.4258015343075012,0.2821982337623822,omnivore
species199,0.2,0.055,Exponential,2.447980767270384,0.29365584390550264,omnivore
species200,0.2,0.055,Exponential,2.453798699312856,0.29482938617045107,omnivore
species201,0.2,0.055,Exponential,2.464791318873319,0.30035402397487115,omnivore
species202,0.2,0.055,Exponential,2.4775615116851513,0.31544747523821326,omnivore
species203,0.2,0.055,Exponential,2.4721346763250946,0.3144250419939698,omnivore
species204,0.2,0.055,Exponential,2.4714407225181043,0.3174896027466789,omnivore
species205,0.2,0.055,Exponential,2.471440722518105,0.3174896027466789,omnivore
species206,0.2,0.055,Exponential,2.500027361242109,0.3321452318944594,omnivore
species207,0.2,0.055,Exponential,2.5092262230135427,0.3366031577372241,omnivore
species208,0.2,0.055,Exponential,2.5039217831904836,0.33576989761858983,omnivore
species209,0.2,0.055,Exponential,2.493637665166189,0.3339940787382213,omnivore
species210,0.2,0.055,Exponential,2.4936376651661916,0.3339940787382213,omnivore
species211,0.2,0.055,Exponential,2.498726713260688,0.33489927243356366,omnivore
species212,0.2,0.055,Exponential,2.5130103920866405,0.3402382222023757,omnivore
species213,0.2,0.055,Exponential,2.521913519168591,0.3444551737766953,omnivore
species214,0.2,0.055,Exponential,2.5308013249377965,0.3487171515433594,omnivore
species215,0.2,0.055,Exponential,2.5480560662671015,0.3565493058404909,omnivore
species216,0.2,0.055,Exponential,2.5480560662671023,0.3565493058404909,omnivore
species217,0.2,0.055,Exponential,2.5566614139929893,0.3605329773685072,omnivore
species218,0.2,0.055,Exponential,2.565314999947137,0.3646708812861979,omnivore
species219,0.2,0.055,Exponential,2.5661669908587164,0.37146505978113165,omnivore
species220,0.2,0.055,Exponential,2.555873045570379,0.3704332763216573,omnivore
species221,0.2,0.055,Exponential,2.5822296552330175,0.39090362264279405,omnivore
species222,0.2,0.055,Exponential,2.597896508586728,0.39851437379056753,omnivore
species223,0.2,0.055,Exponential,2.5995843794244307,0.4009068808722078,omnivore
species224,0.2,0.055,Exponential,2.596102504462904,0.4029867070856669,omnivore
species225,0.2,0.055,Exponential,2.5994746839962626,0.4136410582868648,omnivore
species226,0.2,0.055,Exponential,2.6115453029821687,0.4226333081454065,omnivore
species227,0.2,0.055,Exponential,2.6140564198998515,0.4256311312637127,omnivore
species228,0.2,0.055,Exponential,2.618516935235461,0.43142189703213685,omnivore
species229,0.2,0.055,Exponential,2.6068094516357605,0.43571641184973786,omnivore
species230,0.2,0.055,Exponential,2.5966959607751683,0.43448915079809636,omnivore
species231,0.2,0.055,Exponential,2.5966959607751656,0.43448915079809636,omnivore
species232,0.2,0.055,Exponential,2.6240024272230857,0.45163253699488143,omnivore
species233,0.2,0.055,Exponential,2.6240024272230835,0.45163253699488143,omnivore
species234,0.2,0.055,Exponential,2.6443399216269476,0.46502663349317724,omnivore
species235,0.2,0.055,Exponential,2.638879413816552,0.4645743358485539,omnivore
species236,0.2,0.055,Exponential,2.6411970322993628,0.4672347607796099,omnivore
species237,0.2,0.055,Exponential,2.6669475145675214,0.49405254455344566,omnivore
species238,0.2,0.055,Exponential,2.674957471376962,0.4971718028237534,omnivore
species239,0.2,0.055,Exponential,2.6713909591021645,0.5000195147542571,omnivore
species240,0.2,0.055,Exponential,2.6915815102874103,0.5118559475135619,omnivore
species241,0.2,0.055,Exponential,2.687762252750103,0.5145618515932834,omnivore
species242,0.2,0.055,Exponential,2.6979276813242272,0.5205959554165734,omnivore
species243,0.2,0.055,Exponential,2.7088490393789337,0.5272505229575924,omnivore
species244,0.2,0.055,Exponential,2.7050018324269374,0.5299050794613217,omnivore
species245,0.2,0.055,Exponential,2.726218719459246,0.5429680961214429,omnivore
species246,0.2,0.055,Exponential,2.72331976727714,0.5474866629457428,omnivore
species247,0.2,0.055,Exponential,2.72513753572978,0.5501348917430626,omnivore
species248,0.2,0.055,Exponential,2.722258870241664,0.5545824897315518,omnivore
species249,0.2,0.055,Exponential,2.7222588702416637,0.5545824897315518,omnivore
species250,0.2,0.055,Exponential,2.7130091355929955,0.5679872764192943,omnivore
species251,0.2,0.055,Exponential,2.710044083479379,0.5721888261721355,omnivore
species252,0.2,0.055,Exponential,2.754274015555242,0.5941529644126462,omnivore
species253,0.2,0.055,Exponential,2.776037518634733,0.5968667281968205,omnivore
species254,0.2,0.055,Exponential,2.7760375186347352,0.5968667281968205,omnivore
species255,0.2,0.055,Exponential,2.7735150314016757,0.6138008966532654,omnivore
species256,0.2,0.055,Exponential,2.7527958787748434,0.6129570939163812,omnivore
species257,0.2,0.055,Exponential,2.737526450233847,0.620861063401228,omnivore
species258,0.2,0.055,Exponential,2.7375264502338474,0.620861063401228,omnivore
species259,0.2,0.055,Exponential,2.731487542596703,0.6224572618817473,omnivore
species260,0.2,0.055,Exponential,2.740413410413324,0.625613361592509,omnivore
species261,0.2,0.055,Exponential,2.7432938936243705,0.6303404557630008,omnivore
species262,0.2,0.055,Exponential,2.7438515656697007,0.6325637999909078,omnivore
species263,0.2,0.055,Exponential,2.737089278709071,0.6317976292092279,omnivore
species264,0.2,0.055,Exponential,2.7394986275120004,0.6358559411434956,omnivore
species265,0.2,0.055,Exponential,2.7351954412074626,0.6408056837542947,omnivore
species266,0.2,0.055,Exponential,2.7489374120711547,0.6424914839907405,omnivore
species267,0.2,0.055,Exponential,2.7560028593548456,0.6432112260566568,omnivore
species268,0.2,0.055,Exponential,2.756002859354844,0.6432112260566568,omnivore
species269,0.2,0.055,Exponential,2.7636771027177542,0.645733945081501,omnivore
species270,0.2,0.055,Exponential,2.773930205089789,0.6509415771888148,omnivore
species271,0.2,0.055,Exponential,2.789408809191588,0.6517414623006444,omnivore
species272,0.2,0.055,Exponential,2.7898620962520604,0.6674809148175426,omnivore
species273,0.2,0.055,Exponential,2.7982648845100617,0.6678741248151384,omnivore
species274,0.2,0.055,Exponential,2.798264884510061,0.6678741248151384,omnivore
species275,0.2,0.055,Exponential,2.8068483778918925,0.6681299893056775,omnivore
species276,0.2,0.055,Exponential,2.8153280631285704,0.6824294659222778,omnivore
species277,0.2,0.055,Exponential,2.8153280631285704,0.6824294659222778,omnivore
species278,0.2,0.055,Exponential,2.824593154755031,0.6825444150834913,omnivore
species279,0.2,0.055,Exponential,2.8260730709217934,0.6848547745673547,omnivore
species280,0.2,0.055,Exponential,2.8490684456522795,0.691313696736699,omnivore
species281,0.2,0.055,Exponential,2.858827853073568,0.690878180259051,omnivore
species282,0.2,0.055,Exponential,2.8969384996940404,0.6970657626508268,omnivore
species283,0.2,0.055,Exponential,2.919096207700654,0.7000529411314372,omnivore
species284,0.2,0.055,Exponential,2.941929134634224,0.7006175026978331,omnivore
species285,0.2,0.055,Exponential,3.016531718816628,0.6911921130034429,omnivore
species286,0.2,0.055,Exponential,3.0213317284277177,0.6976531604518741,omnivore
species287,0.2,0.055,Exponential,3.031604200131015,0.7044616428802772,omnivore
species288,0.2,0.055,Exponential,3.044184739157003,0.6999162316638529,omnivore
species289,0.2,0.055,Exponential,3.0625452944896603,0.6970730691584451,omnivore
species290,0.2,0.055,Exponential,3.111908842538685,0.7084557134323992,omnivore
species291,0.2,0.055,Exponential,3.1647944173293245,0.694789202502619,omnivore
species292,0.2,0.055,Exponential,3.1807505052379454,0.685466703951149,omnivore
species293,0.2,0.055,Exponential,3.1971498178106943,0.6753546407806722,omnivore
species294,0.2,0.055,Exponential,3.207908426429584,0.671244088358144,omnivore
species295,0.2,0.055,Exponential,3.219297486885738,0.6708696951337705,omnivore
species296,0.2,0.055,Exponential,3.2655921899616414,0.6450230084107109,omnivore
species297,0.2,0.055,Exponential,3.2858178054195153,0.637357458862616,omnivore
species298,0.2,0.055,Exponential,3.3170732546523003,0.6195016314143796,omnivore
species299,0.2,0.055,Exponential,3.3593407816067615,0.5984762403604905,omnivore
species300,0.2,0.055,Exponential,3.370430917825535,0.594057642827076,omnivore
species301,0.2,0.055,Exponential,3.3704309178255345,0.594057642827076,omnivore
species302,0.2,0.055,Exponential,3.370430917825536,0.594057642827076,omnivore
species303,0.2,0.055,Exponential,3.3704309178255327,0.594057642827076,omnivore
species304,0.2,0.055,Exponential,3.365148711962651,0.601881410688378,omnivore
species305,0.2,0.055,Exponential,3.3651487119626506,0.601881410688378,omnivore
species306,0.2,0.055,Exponential,3.3537561544979764,0.6179204997031483,omnivore
species307,0.2,0.055,Exponential,3.483837443508329,0.49849737623247914,omnivore
species308,0.2,0.055,Exponential,3.694105936606588,0.2667739924397172,omnivore
species309,0.2,0.055,Exponential,3.694105936606587,0.2667739924397172,omnivore
species310,0.2,0.055,Exponential,3.7851663542325222,0.1612276620247684,omnivore
species311,0.2,0.055,Exponential,3.896455639023869,0.03269609387322898,carnivore
species312,0.2,0.055,Exponential,3.896455639023872,0.03269609387322898,carnivore
species313,0.2,0.055,Exponential,3.8964556390238707,0.03269609387322898,carnivore
species314,0.2,0.055,Exponential,3.9334127170432427,0.04618195403154668,carnivore
species315,0.2,0.055,Exponential,3.949804305641388,0.05129094851630329,carnivore
species316,0.2,0.055,Exponential,3.9613302433094546,0.05369166507946188,carnivore
species317,0.2,0.055,Exponential,3.9760035387044126,0.056149878197422766,carnivore
species318,0.2,0.055,Exponential,3.976003538704414,0.05614987819742276,carnivore
species319,0.2,0.055,Exponential,3.985585310493167,0.05986458476513128,carnivore
species320,0.2,0.055,Exponential,3.985585310493168,0.05986458476513128,carnivore
species321,0.2,0.055,Exponential,3.9943080499208095,0.06019172302782409,carnivore
species322,0.2,0.055,Exponential,3.999443681914552,0.06005044697364959,carnivore
species323,0.2,0.055,Exponential,4.0378276395222015,0.0750713221187888,carnivore
species324,0.2,0.055,Exponential,4.04389731766728,0.07476134027788892,carnivore
species325,0.2,0.055,Exponential,4.0863565555307435,0.08179734031594946,carnivore
species326,0.2,0.055,Exponential,4.094160135849038,0.0808138491635695,carnivore
species327,0.2,0.055,Exponential,4.186935709055232,0.12017797376280379,carnivore
species328,0.2,0.055,Exponential,4.186935709055233,0.12017797376280379,carnivore
species329,0.2,0.055,Exponential,4.212721083031834,0.12827005885644277,carnivore
species330,0.2,0.055,Exponential,4.248514689966496,0.13403232140258456,carnivore
species331,0.2,0.055,Exponential,4.248514689966496,0.13403232140258456,carnivore
species332,0.2,0.055,Exponential,4.248514689966495,0.13403232140258456,carnivore
species333,0.2,0.055,Exponential,4.248514689966497,0.13403232140258456,carnivore
species334,0.2,0.055,Exponential,4.248514689966496,0.13403232140258456,carnivore
species335,0.2,0.055,Exponential,4.312472187741566,0.1430485870429943,carnivore
species336,0.2,0.055,Exponential,4.3675523163835654,0.15804324655485433,carnivore
species337,0.2,0.055,Exponential,4.392653418804247,0.15073552760629425,carnivore
species338,0.2,0.055,Exponential,4.392653418804248,0.15073552760629425,carnivore
species339,0.2,0.055,Exponential,4.433151811247083,0.14619364495103784,carnivore
species340,0.2,0.055,Exponential,4.530230437862482,0.13888209348878097,carnivore
species341,0.2,0.055,Exponential,4.543345082001703,0.14287602077886918,carnivore
species342,0.2,0.055,Exponential,4.557664509319975,0.13746085285231116,carnivore
species343,0.2,0.055,Exponential,4.5576645093199755,0.13746085285231116,carnivore
species344,0.2,0.055,Exponential,4.600188930946251,0.15362321623629913,carnivore
species345,0.2,0.055,Exponential,4.600188930946248,0.15362321623629913,carnivore
species346,0.2,0.055,Exponential,4.640709290885016,0.1686502587650366,carnivore
species347,0.2,0.055,Exponential,4.6782559923183085,0.17092635920237206,carnivore
species348,0.2,0.055,Exponential,4.746196822083473,0.16207147746145592,carnivore
species349,0.2,0.055,Exponential,4.74619682208347,0.16207147746145592,carnivore
species350,0.2,0.055,Exponential,4.773907408006689,0.16027290756138218,carnivore
species351,0.2,0.055,Exponential,4.773907408006688,0.16027290756138218,carnivore
species352,0.2,0.055,Exponential,4.77390740800669,0.16027290756138218,carnivore
species353,0.2,0.055,Exponential,4.786534877614801,0.16465577535464784,carnivore
species354,0.2,0.055,Exponential,4.7865348776148045,0.16465577535464787,carnivore
species355,0.2,0.055,Exponential,4.799467216287452,0.16955768364121107,carnivore
species356,0.2,0.055,Exponential,4.79946721628745,0.16955768364121107,carnivore
species357,0.2,0.055,Exponential,4.799467216287452,0.16955768364121107,carnivore
species358,0.2,0.055,Exponential,4.79946721628745,0.16955768364121107,carnivore
species359,0.2,0.055,Exponential,4.841863284150941,0.17648721715235757,carnivore
species360,0.2,0.055,Exponential,4.868874651138453,0.18843247780209263,carnivore
species361,0.2,0.055,Exponential,4.896172776230797,0.17607201839975414,carnivore
species362,0.2,0.055,Exponential,4.923683347076591,0.17545255257192272,carnivore
species363,0.2,0.055,Exponential,4.96424693262131,0.179268681167026,carnivore
species364,0.2,0.055,Exponential,4.978853784498478,0.17168902701517216,carnivore
species365,0.2,0.055,Exponential,4.978853784498479,0.17168902701517216,carnivore
species366,0.2,0.055,Exponential,4.9788537844984795,0.17168902701517216,carnivore
species367,0.2,0.055,Exponential,4.978853784498479,0.17168902701517216,carnivore
species368,0.2,0.055,Exponential,5.006553074740764,0.1705378811599913,carnivore
species369,0.2,0.055,Exponential,5.090028758714857,0.18122806074990766,carnivore
species370,0.2,0.055,Exponential,5.1553468458461404,0.18075748826257637,carnivore
species371,0.2,0.055,Exponential,5.240600435438985,0.14884710116229927,carnivore
species372,0.2,0.055,Exponential,5.240600435438984,0.14884710116229927,carnivore
species373,0.2,0.055,Exponential,5.295985619402716,0.12792872984222564,carnivore
species374,0.2,0.055,Exponential,5.306285197982873,0.1310312088068581,carnivore
species375,0.2,0.055,Exponential,5.306285197982871,0.1310312088068581,carnivore
species376,0.2,0.055,Exponential,5.306285197982874,0.1310312088068581,carnivore
species377,0.2,0.055,Exponential,5.3167035211894556,0.1343574022372182,carnivore
species378,0.2,0.055,Exponential,5.316703521189458,0.1343574022372182,carnivore
species379,0.2,0.055,Exponential,5.3891489608044045,0.12271276770606948,carnivore
species380,0.2,0.055,Exponential,5.389148960804404,0.12271276770606948,carnivore
species381,0.2,0.055,Exponential,5.429818258990199,0.1365787077105915,carnivore
species382,0.2,0.055,Exponential,5.429818258990201,0.1365787077105915,carnivore
species383,0.2,0.055,Exponential,5.5036290250777,0.13398099884054426,carnivore
species384,0.2,0.055,Exponential,5.549207689081092,0.13987525548386964,carnivore
species385,0.2,0.055,Exponential,5.55970550061273,0.13609139722686003,carnivore
species386,0.2,0.055,Exponential,5.559705500612731,0.13609139722686003,carnivore
species387,0.2,0.055,Exponential,5.572622695679224,0.14304764884406235,carnivore
species388,0.2,0.055,Exponential,5.572622695679222,0.14304764884406235,carnivore
species389,0.2,0.055,Exponential,5.653995820210569,0.1627767762509414,carnivore
species390,0.2,0.055,Exponential,5.677044458476689,0.15245257675778628,carnivore
species391,0.2,0.055,Exponential,5.689022290205741,0.14680601309766372,carnivore
species392,0.2,0.055,Exponential,5.689022290205742,0.14680601309766372,carnivore
species393,0.2,0.055,Exponential,5.689022290205743,0.14680601309766372,carnivore
species394,0.2,0.055,Exponential,5.689022290205741,0.14680601309766372,carnivore
species395,0.2,0.055,Exponential,5.701336193925225,0.1407845122315088,carnivore
species396,0.2,0.055,Exponential,5.701336193925224,0.1407845122315088,carnivore
